Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2017-10-09,8799.8,8824.75,8774.65,8798.3,     1012519492,        19622.65
2017-10-10,8823.45,8848.6,8816.55,8836.4,     1009077831,        21045.91
2017-10-11,8865.75,8886.8,8760.65,8792.4,     1163303168,        25703.76
2017-10-12,8818.6,8895.7,8784.65,8890.05,      956776714,        23111.51
2017-10-13,8916.65,8954.65,8913.95,8937.2,     1071879544,        25466.18
2017-10-16,8974.25,9000.1,8937.65,8985.25,      980766312,        25033.06
2017-10-17,8988.75,9011.1,8972.8,9002.35,      950649385,        23920.15
2017-10-18,8991.65,9005.9,8957.05,8984.65,      928564469,        25299.06
2017-10-19,8992.95,8994.8,8915.1,8937.65,      225141929,         4517.75
2017-10-23,8961.95,8998.2,8922.75,8972.9,     1021686193,        24815.02
2017-10-24,9002.7,9017.9,8973.7,8993.8,     1063577888,        25054.86
2017-10-25,9089.5,9103.0,9017.8,9065.15,     2292503631,        50227.74
2017-10-26,9067.2,9115.15,9047.4,9106.75,     2042280627,        48173.64
2017-10-27,9128.85,9136.45,9094.5,9104.45,     1355835315,        33072.25
2017-10-30,9137.55,9177.2,9132.15,9165.1,     1191683655,        28746.81
2017-10-31,9173.95,9175.5,9130.95,9153.6,     1372829081,        30136.99
2017-11-01,9203.95,9249.15,9201.05,9234.85,     1464564035,        33581.73
2017-11-02,9243.3,9264.1,9217.6,9237.75,     1267259167,        29357.64
2017-11-03,9272.1,9272.15,9219.7,9260.65,     1413631994,        29616.31
2017-11-06,9254.3,9305.75,9242.25,9273.1,     1249656789,        29194.62
2017-11-07,9303.15,9309.65,9152.65,9169.55,     1451998463,        34949.57
2017-11-08,9183.9,9201.2,9097.6,9117.55,     1186397653,        30651.65
2017-11-09,9169.65,9183.2,9087.2,9147.3,     1130286885,        29104.22
2017-11-10,9144.75,9178.4,9100.35,9154.95,     1247207133,        31562.10
2017-11-13,9163.05,9171.15,9075.8,9082.45,     1330201411,        26686.81
2017-11-14,9085.7,9106.95,9042.0,9051.5,     1216705088,        29666.35
2017-11-15,9039.85,9043.15,8949.0,8973.75,     1219382635,        26260.59
2017-11-16,9005.1,9078.6,8993.9,9065.0,     1221663943,        23721.08
2017-11-17,9161.8,9185.5,9125.15,9137.1,     1206402749,        27054.43
2017-11-20,9143.5,9169.95,9122.35,9161.9,     1061690750,        23065.43
2017-11-21,9192.05,9215.85,9166.4,9185.4,     1237309899,        27344.99
2017-11-22,9210.85,9219.95,9161.75,9195.7,     1129292073,        24272.40
2017-11-23,9212.35,9226.75,9164.3,9207.4,     1033933438,        23738.09
2017-11-24,9226.75,9254.5,9221.0,9246.05,     1035001531,        22970.38
2017-11-27,9228.2,9272.85,9212.95,9267.5,     1059038357,        22242.82
2017-11-28,9266.3,9286.85,9234.8,9254.3,     1182769487,        26121.16
2017-11-29,9265.5,9280.65,9231.65,9244.7,     1019145474,        22916.06
2017-11-30,9220.35,9220.35,9143.4,9154.5,     1643950428,        44152.71
2017-12-01,9191.45,9209.15,9046.7,9060.4,     1037720864,        23569.91
2017-12-04,9106.7,9110.85,9023.6,9059.35,      857318976,        21154.85
2017-12-05,9052.45,9074.95,8995.0,9056.6,      882455387,        21535.54
2017-12-06,9034.85,9050.95,8981.95,8988.55,      889910341,        21580.34
2017-12-07,9005.75,9114.4,9005.55,9103.05,      933101820,        22706.71
2017-12-08,9136.6,9197.05,9135.4,9190.55,     1248039463,        26089.57
2017-12-11,9232.25,9241.15,9205.2,9231.9,      960990608,        20688.28
2017-12-12,9237.15,9237.6,9149.35,9156.5,      904014636,        22666.41
2017-12-13,9155.85,9197.55,9078.8,9101.8,     1063023269,        22881.64
2017-12-14,9135.25,9150.25,9043.85,9133.65,      883761151,        22002.27
2017-12-15,9217.8,9242.85,9207.6,9216.75,      989518565,        28386.79
2017-12-18,9162.55,9318.65,9000.4,9270.85,     1128813348,        28138.61
2017-12-19,9300.85,9367.05,9297.75,9360.45,      992227965,        26102.29
2017-12-20,9386.65,9398.95,9351.0,9363.45,     1466191902,        28643.77
2017-12-21,9391.3,9399.75,9364.3,9387.75,     1846250978,        27409.58
2017-12-22,9408.75,9440.2,9402.25,9431.5,     1387631080,        25145.69
2017-12-26,9452.0,9477.4,9427.9,9470.35,     1567278225,        24304.22
2017-12-27,9478.15,9493.85,9413.25,9438.25,     1970967173,        26701.94
2017-12-28,9450.25,9481.1,9425.8,9435.85,     2441596557,        35238.84
2017-12-29,9456.8,9496.4,9454.65,9490.65,     2597015761,        28913.98
2018-01-01,9500.2,9518.9,9421.7,9434.5,     2171735968,        22625.76
2018-01-02,9474.1,9487.8,9377.3,9417.85,     2065375329,        25787.49
2018-01-03,9455.55,9483.35,9424.1,9439.35,     1576728062,        26590.52
2018-01-04,9468.1,9511.85,9441.9,9505.75,     1874416120,        28786.25
2018-01-05,9536.75,9577.3,9529.95,9573.45,     2006289691,        31475.27
2018-01-08,9608.15,9645.75,9606.5,9639.25,     1577796110,        29971.89
2018-01-09,9661.1,9669.45,9607.7,9640.75,     1590169011,        29096.27
2018-01-10,9655.75,9658.8,9593.5,9630.6,     1557613787,        29338.81
2018-01-11,9635.9,9669.3,9614.65,9650.3,     1385662650,        28407.94
2018-01-12,9681.85,9689.75,9583.2,9665.2,     1648586794,        30735.84
2018-01-15,9700.95,9743.65,9690.9,9699.85,     1341829208,        27703.28
2018-01-16,9720.1,9720.35,9598.05,9612.6,     1658788331,        32000.04
2018-01-17,9612.1,9696.4,9536.2,9686.6,     1740052244,        33074.71
2018-01-18,9761.1,9769.8,9605.4,9646.8,     1796086424,        37384.18
2018-01-19,9658.4,9733.5,9625.1,9723.1,     1306864004,        29068.05
2018-01-22,9721.45,9793.4,9710.95,9787.3,     1266204411,        31599.24
2018-01-23,9816.4,9885.25,9814.65,9877.2,     1514186830,        37693.35
2018-01-24,9865.7,9895.0,9825.25,9853.9,     1370955781,        37908.92
2018-01-25,9866.85,9866.85,9780.35,9810.0,     1641340147,        41723.48
2018-01-29,9829.0,9868.4,9806.05,9819.45,     1145846658,        31393.93
2018-01-30,9809.95,9810.0,9729.15,9743.05,     1365727226,        29546.92
2018-01-31,9716.7,9746.05,9648.15,9697.9,     1261966039,        33152.25
2018-02-01,9717.3,9764.35,9551.55,9687.05,     1440471757,        36921.88
2018-02-02,9606.1,9611.35,9392.9,9409.8,     1886182270,        42875.72
2018-02-05,9254.55,9367.55,9221.05,9344.4,     1468748844,        33313.72
2018-02-06,8985.8,9265.9,8968.5,9190.55,     1543401650,        35661.14
2018-02-07,9300.15,9306.8,9181.7,9206.35,     1238961894,        29997.76
2018-02-08,9246.05,9365.75,9220.35,9322.6,     1231116102,        29125.53
2018-02-09,9167.0,9272.05,9155.0,9251.1,     1175715193,        26370.11
2018-02-12,9314.3,9362.3,9296.6,9348.45,     1206344529,        26678.86
2018-02-14,9397.8,9399.8,9292.85,9326.7,     1388569834,        30149.22
2018-02-15,9360.45,9399.4,9293.35,9323.6,     1247763594,        28020.57
2018-02-16,9369.25,9386.0,9212.2,9235.6,     1141022586,        25689.17
2018-02-19,9265.0,9265.25,9091.75,9159.95,     1198868597,        25429.48
2018-02-20,9171.2,9207.35,9135.7,9151.05,     1058005168,        23474.64
2018-02-21,9205.1,9205.4,9129.35,9167.6,      988130044,        25847.37
2018-02-22,9133.9,9160.6,9119.3,9138.5,     1341924549,        34065.30
2018-02-23,9165.45,9257.5,9157.1,9251.35,     1221133270,        28534.37
2018-02-26,9291.05,9338.2,9280.8,9332.65,     1210833249,        25452.13
2018-02-27,9360.9,9374.9,9289.25,9302.25,     1164669549,        25029.00
2018-02-28,9244.5,9290.2,9213.85,9261.9,     1396255082,        32665.91
2018-03-01,9254.4,9297.4,9215.8,9225.35,     1034789604,        23673.80
2018-03-05,9202.1,9202.2,9104.15,9136.1,     1138805061,        25369.04
2018-03-06,9191.45,9214.45,9013.45,9039.8,     1189843238,        26830.54
2018-03-07,9025.1,9029.95,8924.7,8936.85,     1460121772,        27663.02
2018-03-08,8992.4,9021.65,8898.9,9000.7,     1399984518,        27068.10
2018-03-09,9032.55,9051.4,8972.5,8986.4,-,-
2018-03-12,9053.7,9130.4,9034.25,9121.75,     1269013539,        24436.38
2018-03-13,9102.7,9194.35,9096.2,9157.9,     1544582081,        41125.61
2018-03-14,9126.9,9158.2,9091.45,9151.55,     1300650655,        24246.19
2018-03-15,9151.35,9177.95,9122.65,9133.9,     1382804144,        23972.44
2018-03-16,9127.8,9128.5,8991.85,9004.45,     1777873123,        37328.12
2018-03-19,9026.4,9032.3,8879.3,8894.2,     1232942854,        24473.58
2018-03-20,8854.0,8945.35,8847.8,8920.45,     1232378014,        24791.21
2018-03-21,8970.85,9015.65,8929.65,8949.1,-,-
2018-03-22,8961.95,8991.7,8897.3,8904.0,     1201574282,        24675.55
2018-03-23,8765.65,8815.55,8744.5,8800.8,     1397594381,        28742.85
2018-03-26,8795.05,8923.05,8765.85,8914.35,     1363187865,        27222.32
2018-03-27,8968.35,8995.35,8938.9,8978.1,     1204690946,        25766.58
2018-03-28,8940.2,8953.9,8899.0,8912.1,     1591782321,        37247.19
2018-04-02,8949.45,9030.7,8933.45,9023.6,-,-
2018-04-03,9004.9,9082.05,8997.7,9074.85,-,-
2018-04-04,9105.5,9120.1,8962.45,8975.6,     1468147076,        28723.56
2018-04-05,9069.05,9150.85,9068.4,9146.15,     1303779455,        26406.14
2018-04-06,9148.45,9183.45,9116.55,9172.05,     1337000561,        25407.73
2018-04-09,9179.2,9223.35,9175.9,9205.2,-,-
2018-04-10,9237.8,9246.45,9199.2,9219.15,     1122742906,        24953.08
2018-04-11,9242.3,9242.3,9179.85,9230.85,     1147359720,        26071.61
2018-04-12,9226.45,9263.35,9210.25,9247.25,     1099927441,        25979.29
2018-04-13,9276.65,9304.1,9240.7,9267.65,     1022184534,        26186.19
2018-04-16,9205.05,9317.85,9202.8,9311.3,      992248779,        24749.63
2018-04-17,9339.4,9340.5,9287.6,9330.3,      970105657,        25011.82
2018-04-18,9359.1,9366.75,9295.75,9311.6,-,-
2018-04-19,9345.65,9360.8,9328.5,9356.4,     1153392214,        27734.93
2018-04-20,9349.2,9359.1,9315.15,9347.65,     1078176080,        30923.72
2018-04-23,9366.8,9410.9,9324.0,9373.4,      928298708,        28822.35
2018-04-24,9375.95,9403.4,9359.05,9390.4,     1208241050,        28653.96
2018-04-25,9387.45,9393.5,9323.4,9349.95,     1201785471,        29451.33
2018-04-26,9368.75,9388.85,9339.65,9381.35,     1494559481,        38829.21
2018-04-27,9412.95,9467.05,9410.45,9443.65,     1131764107,        31518.48
2018-05-02,9531.6,9531.65,9416.5,9444.5,1292908701,32210.04
2018-05-03,9442.1,9442.2,9355.05,9388.65,1251129941,29433.26
2018-05-04,9402.5,9402.5,9327.3,9339.75,1220621098,27266.19
2018-05-07,9371.7,9424.4,9353.3,9418.8,1043699556,26376.34
2018-05-08,9451.9,9452.45,9396.75,9419.85,1272518717,32196.92
2018-05-09,9401.2,9443.15,9399.45,9418.9,1021612292,26655.09
2018-05-10,9444.65,9448.5,9351.5,9360.95,1188186020,26434.01
2018-05-11,9385.8,9421.35,9356.0,9416.35,1113449757,26350.61
2018-05-14,9425.25,9432.4,9371.45,9389.95,1125971443,25181.41
2018-05-15,9391.1,9490.8,9341.2,9365.9,1318818731,30604.51
2018-05-16,9324.7,9365.0,9275.6,9328.7,1392165494,27596.09
2018-05-17,9359.15,9360.15,9290.3,9304.45,1766082583,28702.74
2018-05-18,9298.95,9300.55,9200.3,9209.2,1898459079,30047.11
2018-05-21,9221.1,9224.95,9099.85,9108.7,1438289744,26329.71
2018-05-22,9110.65,9152.25,9080.35,9145.65,1444778664,27557.83
2018-05-23,9136.65,9151.8,9059.35,9069.8,1183800630,27777.34
2018-05-24,9098.75,9130.95,9046.7,9115.55,1168275340,26957.81
2018-05-25,9135.05,9230.7,9126.6,9215.55,1183260078,28698.24
2018-05-28,9256.8,9320.1,9251.8,9307.55,1200767310,27900.32
2018-05-29,9309.95,9337.25,9250.5,9270.6,1249153905,28132.83
2018-05-30,9220.8,9283.55,9209.85,9255.0,1383564936,28305.99
2018-05-31,9299.4,9333.65,9249.2,9315.35,2394999965,56884.44
2018-06-01,9317.8,9334.7,9245.55,9255.25,1469064468,27613.3
2018-06-04,9308.3,9310.9,9167.95,9175.9,1070791784,26780.78
2018-06-05,9176.65,9178.3,9072.65,9110.5,1303737934,25856.05
2018-06-06,9114.2,9214.3,9096.0,9205.9,1333871897,24766.94
2018-06-07,9244.7,9327.85,9243.7,9300.1,1297032778,25461.28
2018-06-08,9275.2,9324.7,9254.3,9316.25,1104528886,26125.54
2018-06-11,9334.45,9386.15,9324.3,9332.4,1056190429,24372.2
2018-06-12,9355.65,9394.9,9338.3,9386.45,1048244700,25338.5
2018-06-13,9421.0,9423.2,9382.55,9386.4,1130235772,27212.82
2018-06-14,9372.3,9372.55,9322.5,9356.65,976718917,24233.84
2018-06-15,9358.35,9376.65,9303.25,9343.7,1205000833,34222.87
2018-06-18,9350.65,9354.05,9311.35,9318.55,910418781,21071.55
2018-06-19,9305.4,9305.4,9225.75,9234.5,1150583452,24296.74
2018-06-20,9255.0,9286.65,9239.05,9276.4,1024894441,23026.58
2018-06-21,9305.05,9307.0,9229.8,9240.25,938201786,23470.29
2018-06-22,9241.15,9307.25,9204.05,9296.65,940317493,25079.26
2018-06-25,9297.65,9310.5,9225.35,9234.4,929771591,22889.4
2018-06-26,9217.05,9261.7,9209.85,9231.8,1038102880,24569.2
2018-06-27,9246.5,9246.5,9110.25,9129.25,1220235336,27114.85
2018-06-28,9119.85,9125.6,9018.05,9036.95,1686966277,36262.78
2018-06-29,9065.9,9167.5,9065.55,9162.45,1190895376,27721.1
2018-07-02,9185.2,9186.55,9060.6,9109.0,1151475522,25324.96
2018-07-03,9113.85,9156.35,9078.8,9149.4,939099353,22469.99
2018-07-04,9158.8,9200.25,9123.6,9194.55,887966835,23175.81
2018-07-05,9207.6,9207.6,9153.45,9166.6,918697577,24395.87
2018-07-06,9160.7,9233.0,9153.4,9194.5,974190694,25540.56
2018-07-09,9250.4,9281.3,9231.8,9277.95,907169541,22442.63
2018-07-10,9321.45,9365.15,9305.4,9359.4,970108423,25543.84
2018-07-11,9362.6,9379.6,9333.85,9344.25,1117502548,28252.16
2018-07-12,9392.75,9442.4,9373.1,9380.9,1156782987,28525.22
2018-07-13,9406.0,9408.3,9335.1,9349.05,1104169701,27423.14
2018-07-16,9350.1,9350.2,9222.3,9231.25,1149735596,26168.2
2018-07-17,9232.55,9321.9,9214.7,9315.25,1315780540,26523.29
2018-07-18,9359.5,9371.95,9244.95,9269.55,1360869472,27685.59
2018-07-19,9284.85,9287.8,9210.1,9236.3,1206208407,26253.65
2018-07-20,9238.6,9295.05,9217.6,9286.1,1089614983,27044.59
2018-07-23,9301.7,9369.8,9295.95,9363.85,1275971981,29514.33
2018-07-24,9385.95,9454.8,9383.35,9450.65,1528614365,31429.55
2018-07-25,9466.95,9476.5,9433.9,9449.9,1342060846,29360.14
2018-07-26,9455.85,9502.15,9454.0,9487.9,1607396574,41253.63
2018-07-27,9537.0,9583.15,9526.55,9579.05,1325794458,30687.63
2018-07-30,9598.5,9624.9,9566.35,9618.7,1334687857,30451.88
2018-07-31,9615.1,9657.6,9582.7,9650.6,1449450833,32459.43
2018-08-01,9661.7,9683.6,9620.95,9651.7,1409791715,31491.57
2018-08-02,9642.1,9642.1,9579.7,9588.8,1197535946,28064.67
2018-08-03,9631.4,9690.55,9630.45,9685.7,1337083279,29111.51
2018-08-06,9723.05,9743.65,9698.0,9709.35,1215418308,25918.71
2018-08-07,9740.65,9744.25,9675.75,9704.8,1395132327,29074.74
2018-08-08,9723.8,9754.3,9696.7,9744.75,1308872030,28052.37
2018-08-09,9779.35,9784.05,9752.95,9769.1,1797016355,31690.09
2018-08-10,9776.7,9777.85,9715.3,9724.45,1448202501,31043.39
2018-08-13,9673.0,9704.9,9641.15,9656.5,1289194074,27040.93
2018-08-14,9678.7,9730.65,9672.15,9726.15,1152985809,28710.71
2018-08-16,9696.9,9742.5,9666.5,9685.65,1363367193,31562.03
2018-08-17,9730.85,9776.3,9728.2,9770.2,1292601586,27599.23
2018-08-20,9800.8,9846.55,9798.9,9839.75,1230533685,29071.98
2018-08-21,9862.9,9868.5,9831.05,9862.5,1270781564,29044.75
2018-08-23,9900.05,9900.05,9839.0,9872.55,1083251991,33564.8
2018-08-24,9860.9,9889.95,9821.45,9850.8,1247916994,30564.91
2018-08-27,9893.45,9966.9,9887.5,9958.8,1129321339,27094.65
2018-08-28,9990.25,10012.85,9963.35,9985.9,1230223071,29455.31
2018-08-29,9995.1,10015.35,9964.35,9973.65,1381557301,32126.35
2018-08-30,9979.35,9986.35,9947.0,9975.2,1588292353,37760.86
2018-08-31,9978.25,10027.0,9951.55,9992.0,1516606270,39877.66
2018-09-03,10049.85,10049.85,9908.7,9921.65,1313564307,32649.01
2018-09-04,9933.0,9937.75,9784.25,9806.05,1317238961,32833.4
2018-09-05,9795.7,9817.85,9678.2,9764.55,1454461370,33320.66
2018-09-06,9801.95,9832.4,9730.85,9815.45,1142128524,31576.54
2018-09-07,9834.55,9885.6,9779.35,9875.2,1157981164,33610.23
2018-09-10,9862.8,9870.7,9730.2,9740.1,1113546500,30874.83
2018-09-11,9770.9,9775.05,9596.5,9607.1,1196887546,33308.22
2018-09-12,9641.65,9669.2,9552.2,9660.6,1349558257,30938.53
2018-09-14,9724.2,9799.15,9722.75,9792.75,1167247807,31236.17
2018-09-17,9754.6,9754.6,9687.3,9696.45,1237275914,26246.81
2018-09-18,9701.3,9728.15,9586.0,9594.25,1479396884,29717.76
2018-09-19,9633.9,9640.3,9516.25,9545.7,1265966675,29737.64
2018-09-21,9585.1,9630.7,9134.55,9425.55,2503150510,62365.21
2018-09-24,9445.2,9449.75,9223.25,9243.15,1566193763,40152.09
2018-09-25,9238.3,9317.1,9149.0,9303.35,1798999066,43387.33
2018-09-26,9367.6,9367.6,9255.35,9302.25,1506735898,33527.52
2018-09-27,9319.8,9324.5,9188.6,9202.35,1572873469,40125.53
2018-09-28,9230.1,9249.35,9041.65,9116.0,1859223742,42339.63
2018-10-01,9107.0,9185.5,8986.4,9165.5,1602111133,36796.24
2018-10-03,9147.25,9157.2,9042.05,9056.7,1533585279,37398.4
2018-10-04,8963.7,8963.7,8812.0,8854.85,1494203982,38384.61
2018-10-05,8793.2,8815.8,8582.15,8624.95,1568350597,38336.0
2018-10-08,8611.35,8671.3,8483.15,8602.6,1543006162,37131.2
2018-10-09,8635.85,8645.8,8519.3,8562.95,1371016463,32361.92
2018-10-10,8590.45,8762.25,8588.35,8748.5,1466989682,35802.85
2018-10-11,8501.4,8657.0,8473.55,8565.6,1477783161,36871.66
2018-10-12,8649.3,8783.9,8643.35,8767.1,1350685913,32585.82
2018-10-15,8815.15,8821.65,8732.3,8812.0,1107984956,25799.61
2018-10-16,8849.25,8902.65,8835.4,8893.8,1239760702,28796.93
2018-10-17,8982.55,8999.65,8746.75,8758.6,1284351998,31677.64
2018-10-19,8676.5,8716.55,8595.45,8640.65,1356601716,35949.83
2018-10-22,8717.25,8719.5,8560.55,8576.95,1122187874,29574.48
2018-10-23,8502.6,8559.1,8447.45,8489.9,1126714169,30924.03
2018-10-24,8585.9,8600.0,8474.55,8555.65,1110641649,32123.78
2018-10-25,8476.1,8500.85,8432.5,8473.5,1608719764,39089.3
2018-10-26,8473.2,8493.85,8370.8,8417.25,1360378373,30455.08
2018-10-29,8457.5,8623.45,8409.6,8610.1,1412127636,32257.83
2018-10-30,8607.4,8652.75,8575.05,8600.3,1439038614,30762.87
2018-10-31,8617.4,8760.35,8536.0,8753.45,1388548076,38274.86
2018-11-01,8798.3,8800.85,8742.5,8772.5,1460052296,35253.11
2018-11-02,8844.1,8953.6,8840.2,8899.4,1720674278,39766.06
2018-11-05,8904.25,8913.0,8839.8,8877.9,1245599988,28154.33
2018-11-06,8902.75,8934.9,8839.65,8870.3,1049917135,26249.73
2018-11-07,8938.7,8940.7,8918.05,8933.5,208239813,3589.71
2018-11-09,8947.6,8966.5,8898.0,8946.35,1214489528,28364.89
2018-11-12,8967.8,8991.15,8846.4,8859.25,1086382258,25989.95
2018-11-13,8834.55,8932.95,8814.6,8923.55,1095636143,25818.48
2018-11-14,8967.25,8980.25,8887.95,8921.45,1352520122,34332.39
2018-11-15,8926.55,8971.1,8894.95,8954.65,1121957770,28705.34
2018-11-16,8975.55,9011.15,8951.5,8993.25,1339946376,33284.11
2018-11-19,9031.8,9060.35,8996.35,9052.75,1172819142,26024.75
2018-11-20,9033.2,9039.7,8948.75,8960.15,1144610307,25638.64
2018-11-21,8973.9,8982.9,8896.1,8940.3,1096698138,27370.45
2018-11-22,8952.45,8973.9,8868.2,8879.0,1014967646,22977.27
2018-11-26,8913.95,8950.7,8841.1,8943.0,1074665441,27665.94
2018-11-27,8938.3,8990.45,8924.4,8983.9,1129599563,28990.54
2018-11-28,9001.3,9027.35,8984.5,8993.25,1256593475,30603.76
2018-11-29,9051.85,9097.0,9031.05,9081.85,1752543319,41406.48
2018-11-30,9107.8,9134.35,9074.7,9109.15,1605201206,38760.99
2018-12-03,9153.6,9157.95,9097.5,9126.9,1523135357,32137.97
2018-12-04,9125.2,9137.65,9094.85,9116.45,1353091050,28373.87
2018-12-05,9075.05,9075.35,8999.65,9029.45,1198625103,27743.12
2018-12-06,8975.4,8975.65,8874.95,8883.25,1229440286,29202.07
2018-12-07,8917.35,8947.35,8876.55,8940.65,1166333395,30368.56
2018-12-10,8789.75,8818.65,8760.15,8769.6,1077537129,26339.43
2018-12-11,8655.1,8859.65,8646.55,8845.15,1292271254,31824.16
2018-12-12,8882.2,9031.6,8865.0,9021.6,1237968726,30373.43
2018-12-13,9078.75,9113.15,9037.85,9077.3,1270743038,31715.17
2018-12-14,9072.45,9104.45,9046.45,9091.3,1325671237,27714.45
2018-12-17,9127.55,9162.95,9118.5,9153.95,941829527,23484.29
2018-12-18,9126.5,9183.25,9108.1,9177.35,1061222738,25830.85
2018-12-19,9203.05,9258.35,9201.55,9246.8,1433672887,33603.46
2018-12-20,9188.35,9241.1,9180.0,9234.45,1263836000,29270.32
2018-12-21,9236.55,9255.8,9071.45,9082.55,1379367465,34517.23
2018-12-24,9100.9,9102.05,8992.2,9002.45,1031756392,23085.53
2018-12-26,8977.95,9056.2,8879.45,9041.7,1098579836,26281.11
2018-12-27,9110.85,9119.8,9070.65,9078.8,1494020701,34440.01
2018-12-28,9111.95,9173.6,9109.7,9152.55,985262781,24374.32
2018-12-31,9194.65,9207.1,9159.3,9170.0,857723474,20800.1
2019-01-01,9186.7,9206.05,9128.4,9197.9,724662248,16992.99
2019-01-02,9169.7,9195.25,9065.45,9103.4,1109343017,27083.35
